Sequential	Short	Long	DataPack file	Profile table	Column heading description in profile
I208	VfDif_SA2_ACT_NonInd_M	Visitor_from_Different_SA2_in_Australian_Capital_Territory_Non_Indigenous_Males	I01B	I01a	Non-Indigenous: Males
I209	VfDif_SA2_ACT_NonInd_F	Visitor_from_Different_SA2_in_Australian_Capital_Territory_Non_Indigenous_Females	I01B	I01a	Non-Indigenous: Females
I210	VfDif_SA2_ACT_NonInd_P	Visitor_from_Different_SA2_in_Australian_Capital_Territory_Non_Indigenous_Persons	I01B	I01a	Non-Indigenous: Persons
I211	VfDif_SA2_ACT_IndSt_nsM	Visitor_from_Different_SA2_in_Australian_Capital_Territory_Indigenous_status_not_stated_Males	I01B	I01a	Indigenous status not stated: Males
I212	VfDif_SA2_ACT_IndSt_nsF	Visitor_from_Different_SA2_in_Australian_Capital_Territory_Indigenous_status_not_stated_Females	I01B	I01a	Indigenous status not stated: Females
I213	VfDif_SA2_ACT_IndSt_nsP	Visitor_from_Different_SA2_in_Australian_Capital_Territory_Indigenous_status_not_stated_Persons	I01B	I01a	Indigenous status not stated: Persons
I214	VfDif_SA2_ACT_TotM	Visitor_from_Different_SA2_in_Australian_Capital_Territory_Total_Males	I01B	I01a	Total: Males
I215	VfDif_SA2_ACT_TotF	Visitor_from_Different_SA2_in_Australian_Capital_Territory_Total_Females	I01B	I01a	Total: Females
I216	VfDif_SA2_ACT_TotP	Visitor_from_Different_SA2_in_Australian_Capital_Territory_Total_Persons	I01B	I01a	Total: Persons
I217	VfDif_SA2_OT_Indig_M	Visitor_from_Different_SA2_in_Other_Territories_Indigenous_Males	I01B	I01a	Indigenous: Males
I218	VfDif_SA2_OT_Indig_F	Visitor_from_Different_SA2_in_Other_Territories_Indigenous_Females	I01B	I01a	Indigenous: Females
I219	VfDif_SA2_OT_Indig_P	Visitor_from_Different_SA2_in_Other_Territories_Indigenous_Persons	I01B	I01a	Indigenous: Persons
I220	VfDif_SA2_OT_NonInd_M	Visitor_from_Different_SA2_in_Other_Territories_Non_Indigenous_Males	I01B	I01a	Non-Indigenous: Males
I221	VfDif_SA2_OT_NonInd_F	Visitor_from_Different_SA2_in_Other_Territories_Non_Indigenous_Females	I01B	I01a	Non-Indigenous: Females
I222	VfDif_SA2_OT_NonInd_P	Visitor_from_Different_SA2_in_Other_Territories_Non_Indigenous_Persons	I01B	I01a	Non-Indigenous: Persons
I223	VfDif_SA2_OT_IndSt_nsM	Visitor_from_Different_SA2_in_Other_Territories_Indigenous_status_not_stated_Males	I01B	I01a	Indigenous status not stated: Males
I224	VfDif_SA2_OT_IndSt_nsF	Visitor_from_Different_SA2_in_Other_Territories_Indigenous_status_not_stated_Females	I01B	I01a	Indigenous status not stated: Females
I225	VfDif_SA2_OT_IndSt_nsP	Visitor_from_Different_SA2_in_Other_Territories_Indigenous_status_not_stated_Persons	I01B	I01a	Indigenous status not stated: Persons
I226	VfDif_SA2_OT_TotM	Visitor_from_Different_SA2_in_Other_Territories_Total_Males	I01B	I01a	Total: Males
I227	VfDif_SA2_OT_TotF	Visitor_from_Different_SA2_in_Other_Territories_Total_Females	I01B	I01a	Total: Females
I228	VfDif_SA2_OT_TotP	Visitor_from_Different_SA2_in_Other_Territories_Total_Persons	I01B	I01a	Total: Persons
I229	VfDif_SA2_T_Indig_M	Visitor_from_Different_SA2_in_Total_Indigenous_Males	I01B	I01a	Indigenous: Males
I230	VfDif_SA2_T_Indig_F	Visitor_from_Different_SA2_in_Total_Indigenous_Females	I01B	I01a	Indigenous: Females
I231	VfDif_SA2_T_Indig_P	Visitor_from_Different_SA2_in_Total_Indigenous_Persons	I01B	I01a	Indigenous: Persons
I232	VfDif_SA2_T_NonInd_M	Visitor_from_Different_SA2_in_Total_Non_Indigenous_Males	I01B	I01a	Non-Indigenous: Males
I233	VfDif_SA2_T_NonInd_F	Visitor_from_Different_SA2_in_Total_Non_Indigenous_Females	I01B	I01a	Non-Indigenous: Females
I234	VfDif_SA2_T_NonInd_P	Visitor_from_Different_SA2_in_Total_Non_Indigenous_Persons	I01B	I01a	Non-Indigenous: Persons
I235	VfDif_SA2_T_IndSt_nsM	Visitor_from_Different_SA2_in_Total_Indigenous_status_not_stated_Males	I01B	I01a	Indigenous status not stated: Males
I236	VfDif_SA2_T_IndSt_nsF	Visitor_from_Different_SA2_in_Total_Indigenous_status_not_stated_Females	I01B	I01a	Indigenous status not stated: Females
I237	VfDif_SA2_T_IndSt_nsP	Visitor_from_Different_SA2_in_Total_Indigenous_status_not_stated_Persons	I01B	I01a	Indigenous status not stated: Persons
I238	VfDif_SA2_T_TotM	Visitor_from_Different_SA2_in_Total_Total_Males	I01B	I01a	Total: Males
I239	VfDif_SA2_T_TotF	Visitor_from_Different_SA2_in_Total_Total_Females	I01B	I01a	Total: Females
I240	VfDif_SA2_T_TotP	Visitor_from_Different_SA2_in_Total_Total_Persons	I01B	I01a	Total: Persons
I241	Vis_Tot_vis_Indig_M	Visitor_from_Total_visitors_Indigenous_Males	I01B	I01a	Indigenous: Males
I242	Vis_Tot_vis_Indig_F	Visitor_from_Total_visitors_Indigenous_Females	I01B	I01a	Indigenous: Females
I243	Vis_Tot_vis_Indig_P	Visitor_from_Total_visitors_Indigenous_Persons	I01B	I01a	Indigenous: Persons
I244	Vis_Tot_vis_NonInd_M	Visitor_from_Total_visitors_Non_Indigenous_Males	I01B	I01a	Non-Indigenous: Males
I245	Vis_Tot_vis_NonInd_F	Visitor_from_Total_visitors_Non_Indigenous_Females	I01B	I01a	Non-Indigenous: Females
I246	Vis_Tot_vis_NonInd_P	Visitor_from_Total_visitors_Non_Indigenous_Persons	I01B	I01a	Non-Indigenous: Persons
I247	Vis_Tot_vis_IndigStat_nsM	Visitor_from_Total_visitors_Indigenous_status_not_stated_Males	I01B	I01a	Indigenous status not stated: Males
I248	Vis_Tot_vis_IndigStat_nsF	Visitor_from_Total_visitors_Indigenous_status_not_stated_Females	I01B	I01a	Indigenous status not stated: Females
I249	Vis_Tot_vis_IndigStat_nsP	Visitor_from_Total_visitors_Indigenous_status_not_stated_Persons	I01B	I01a	Indigenous status not stated: Persons
I250	Vis_Tot_visitors_TotM	Visitor_from_Total_visitors_Total_Males	I01B	I01a	Total: Males
I251	Vis_Tot_visitors_TotF	Visitor_from_Total_visitors_Total_Females	I01B	I01a	Total: Females
I252	Vis_Tot_visitors_TotP	Visitor_from_Total_visitors_Total_Persons	I01B	I01a	Total: Persons
I253	LSaH_Eng_onl_Indig_M	Language_spoken_at_home_English_only_Indigenous_Males	I01B	I01a	Indigenous: Males
I254	LSaH_Eng_onl_Indig_F	Language_spoken_at_home_English_only_Indigenous_Females	I01B	I01a	Indigenous: Females
I255	LSaH_Eng_onl_Indig_P	Language_spoken_at_home_English_only_Indigenous_Persons	I01B	I01a	Indigenous: Persons
I256	LSaH_Eng_onl_NonInd_M	Language_spoken_at_home_English_only_Non_Indigenous_Males	I01B	I01a	Non-Indigenous: Males
I257	LSaH_Eng_onl_NonInd_F	Language_spoken_at_home_English_only_Non_Indigenous_Females	I01B	I01a	Non-Indigenous: Females
I258	LSaH_Eng_onl_NonInd_P	Language_spoken_at_home_English_only_Non_Indigenous_Persons	I01B	I01a	Non-Indigenous: Persons
I259	LSaH_Eng_on_Ind_sta_nsM	Language_spoken_at_home_English_only_Indigenous_status_not_stated_Males	I01B	I01a	Indigenous status not stated: Males
I260	LSaH_Eng_on_Ind_sta_nsF	Language_spoken_at_home_English_only_Indigenous_status_not_stated_Females	I01B	I01a	Indigenous status not stated: Females
I261	LSaH_Eng_on_Ind_sta_nsP	Language_spoken_at_home_English_only_Indigenous_status_not_stated_Persons	I01B	I01a	Indigenous status not stated: Persons
I262	LSaH_Eng_only_TotM	Language_spoken_at_home_English_only_Total_Males	I01B	I01a	Total: Males
I263	LSaH_Eng_only_TotF	Language_spoken_at_home_English_only_Total_Females	I01B	I01a	Total: Females
I264	LSaH_Eng_only_TotP	Language_spoken_at_home_English_only_Total_Persons	I01B	I01a	Total: Persons
I265	LSaH_Aus_Ind_Lang_Ind_M	Language_spoken_at_home_Australian_Indigenous_Language_Indigenous_Males	I01B	I01a	Indigenous: Males
I266	LSaH_Aus_Ind_Lang_Ind_F	Language_spoken_at_home_Australian_Indigenous_Language_Indigenous_Females	I01B	I01a	Indigenous: Females
I267	LSaH_Aus_Ind_Lang_Ind_P	Language_spoken_at_home_Australian_Indigenous_Language_Indigenous_Persons	I01B	I01a	Indigenous: Persons
I268	LSaH_Aus_Ind_Lan_No_Ind_M	Language_spoken_at_home_Australian_Indigenous_Language_Non_Indigenous_Males	I01B	I01a	Non-Indigenous: Males
I269	LSaH_Aus_Ind_Lan_No_Ind_F	Language_spoken_at_home_Australian_Indigenous_Language_Non_Indigenous_Females	I01B	I01a	Non-Indigenous: Females
I270	LSaH_Aus_Ind_Lan_No_Ind_P	Language_spoken_at_home_Australian_Indigenous_Language_Non_Indigenous_Persons	I01B	I01a	Non-Indigenous: Persons
I271	Lsh_Aus_Ind_Lan_IndSt_nsM	Language_spoken_at_home_Australian_Indigenous_Language_Indigenous_status_not_stated_Males	I01B	I01a	Indigenous status not stated: Males
I272	Lsh_Aus_Ind_Lan_IndSt_nsF	Language_spoken_at_home_Australian_Indigenous_Language_Indigenous_status_not_stated_Females	I01B	I01a	Indigenous status not stated: Females
I273	Lsh_Aus_Ind_Lan_IndSt_nsP	Language_spoken_at_home_Australian_Indigenous_Language_Indigenous_status_not_stated_Persons	I01B	I01a	Indigenous status not stated: Persons
I274	Lsh_Austn_Indig_Lang_TotM	Language_spoken_at_home_Australian_Indigenous_Language_Total_Males	I01B	I01a	Total: Males
I275	Lsh_Austn_Indig_Lang_TotF	Language_spoken_at_home_Australian_Indigenous_Language_Total_Females	I01B	I01a	Total: Females
I276	Lsh_Austn_Indig_Lang_TotP	Language_spoken_at_home_Australian_Indigenous_Language_Total_Persons	I01B	I01a	Total: Persons
I277	SAIndL_SE_Nw_Na_In_M	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Indigenous_Males	I01B	I01a	Indigenous: Males
I278	SAIndL_SE_Nw_Na_In_F	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Indigenous_Females	I01B	I01a	Indigenous: Females
I279	SAIndL_SE_Nw_Na_In_P	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Indigenous_Persons	I01B	I01a	Indigenous: Persons
I280	SAIndL_SE_Nw_Na_No_In_M	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Non_Indigenous_Males	I01B	I01a	Non-Indigenous: Males
I281	SAIndL_SE_Nw_Na_No_In_F	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Non_Indigenous_Females	I01B	I01a	Non-Indigenous: Females
I282	SAIndL_SE_Nw_Na_No_In_P	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Non_Indigenous_Persons	I01B	I01a	Non-Indigenous: Persons
I283	SAIndL_SE_Nw_Na_In_st_nsM	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Indigenous_status_not_stated_Males	I01B	I01a	Indigenous status not stated: Males
I284	SAIndL_SE_Nw_Na_In_st_nsF	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Indigenous_status_not_stated_Females	I01B	I01a	Indigenous status not stated: Females
I285	SAIndL_SE_Nw_Na_In_st_nsP	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Indigenous_status_not_stated_Persons	I01B	I01a	Indigenous status not stated: Persons
I286	SAIndL_SE_Nw_Na_TotM	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Total_Males	I01B	I01a	Total: Males
I287	SAIndL_SE_Nw_Na_TotF	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Total_Females	I01B	I01a	Total: Females
I288	SAIndL_SE_Nw_Na_TotP	Speaks_Australian_Indigenous_Language_and_speaks_English_Not_well_or_not_at_all_Total_Persons	I01B	I01a	Total: Persons
I289	SAIndL_SE_Vw_wel_In_M	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Indigenous_Males	I01B	I01a	Indigenous: Males
I290	SAIndL_SE_Vw_wel_In_F	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Indigenous_Females	I01B	I01a	Indigenous: Females
I291	SAIndL_SE_Vw_wel_In_P	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Indigenous_Persons	I01B	I01a	Indigenous: Persons
I292	SAIndL_SE_Vw_we_No_In_M	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Non_Indigenous_Males	I01B	I01a	Non-Indigenous: Males
I293	SAIndL_SE_Vw_we_No_In_F	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Non_Indigenous_Females	I01B	I01a	Non-Indigenous: Females
I294	SAIndL_SE_Vw_we_No_In_P	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Non_Indigenous_Persons	I01B	I01a	Non-Indigenous: Persons
I295	SAIndL_SE_Vw_we_I_st_nsM	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Indigenous_status_not_stated_Males	I01B	I01a	Indigenous status not stated: Males
I296	SAIndL_SE_Vw_we_I_st_nsF	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Indigenous_status_not_stated_Females	I01B	I01a	Indigenous status not stated: Females
I297	SAIndL_SE_Vw_we_I_st_nsP	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Indigenous_status_not_stated_Persons	I01B	I01a	Indigenous status not stated: Persons
I298	SAIndL_SE_Vw_we_TotM	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Total_Males	I01B	I01a	Total: Males
I299	SAIndL_SE_Vw_we_TotF	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Total_Females	I01B	I01a	Total: Females
I300	SAIndL_SE_Vw_we_TotP	Speaks_Australian_Indigenous_Language_and_speaks_English_Very_well_or_well_Total_Persons	I01B	I01a	Total: Persons
I301	AuAbrigTrRl_Indig_M	Australian_Aboriginal_Traditional_Religion_Indigenous_Males	I01B	I01a	Indigenous: Males
I302	AuAbrigTrRl_Indig_F	Australian_Aboriginal_Traditional_Religion_Indigenous_Females	I01B	I01a	Indigenous: Females
I303	AuAbrigTrRl_Indig_P	Australian_Aboriginal_Traditional_Religion_Indigenous_Persons	I01B	I01a	Indigenous: Persons
I304	AuAbrigTrRl_No_Ind_M	Australian_Aboriginal_Traditional_Religion_Non_Indigenous_Males	I01B	I01a	Non-Indigenous: Males
I305	AuAbrigTrRl_No_Ind_F	Australian_Aboriginal_Traditional_Religion_Non_Indigenous_Females	I01B	I01a	Non-Indigenous: Females
I306	AuAbrigTrRl_No_Ind_P	Australian_Aboriginal_Traditional_Religion_Non_Indigenous_Persons	I01B	I01a	Non-Indigenous: Persons
I307	AuAbrigTrRl_IndSt_nsM	Australian_Aboriginal_Traditional_Religion_Indigenous_status_not_stated_Males	I01B	I01a	Indigenous status not stated: Males
I308	AuAbrigTrRl_IndSt_nsF	Australian_Aboriginal_Traditional_Religion_Indigenous_status_not_stated_Females	I01B	I01a	Indigenous status not stated: Females
I309	AuAbrigTrRl_IndSt_nsP	Australian_Aboriginal_Traditional_Religion_Indigenous_status_not_stated_Persons	I01B	I01a	Indigenous status not stated: Persons
I310	AuAbrigTrRl_TotM	Australian_Aboriginal_Traditional_Religion_Total_Males	I01B	I01a	Total: Males
I311	AuAbrigTrRl_TotF	Australian_Aboriginal_Traditional_Religion_Total_Females	I01B	I01a	Total: Females
I312	AuAbrigTrRl_TotP	Australian_Aboriginal_Traditional_Religion_Total_Persons	I01B	I01a	Total: Persons
I313	APAEI_0_4_Ind_M	Age_of_persons_attending_an_educational_institution_0_4_years_Indigenous_Males	I01B	I01b	Indigenous: Males
I314	APAEI_0_4_Ind_F	Age_of_persons_attending_an_educational_institution_0_4_years_Indigenous_Females	I01B	I01b	Indigenous: Females
I315	APAEI_0_4_Ind_P	Age_of_persons_attending_an_educational_institution_0_4_years_Indigenous_Persons	I01B	I01b	Indigenous: Persons
I316	APAEI_0_4_No_Ind_M	Age_of_persons_attending_an_educational_institution_0_4_years_Non_Indigenous_Males	I01B	I01b	Non-Indigenous: Males
I317	APAEI_0_4_No_Ind_F	Age_of_persons_attending_an_educational_institution_0_4_years_Non_Indigenous_Females	I01B	I01b	Non-Indigenous: Females
I318	APAEI_0_4_No_Ind_P	Age_of_persons_attending_an_educational_institution_0_4_years_Non_Indigenous_Persons	I01B	I01b	Non-Indigenous: Persons
I319	APAEI_0_4_In_st_nsM	Age_of_persons_attending_an_educational_institution_0_4_years_Indigenous_status_not_stated_Males	I01B	I01b	Indigenous status not stated: Males
I320	APAEI_0_4_In_st_nsF	Age_of_persons_attending_an_educational_institution_0_4_years_Indigenous_status_not_stated_Females	I01B	I01b	Indigenous status not stated: Females
I321	APAEI_0_4_In_st_nsP	Age_of_persons_attending_an_educational_institution_0_4_years_Indigenous_status_not_stated_Persons	I01B	I01b	Indigenous status not stated: Persons
I322	APAEI_0_4_TotM	Age_of_persons_attending_an_educational_institution_0_4_years_Total_Males	I01B	I01b	Total: Males
I323	APAEI_0_4_TotF	Age_of_persons_attending_an_educational_institution_0_4_years_Total_Females	I01B	I01b	Total: Females
I324	APAEI_0_4_TotP	Age_of_persons_attending_an_educational_institution_0_4_years_Total_Persons	I01B	I01b	Total: Persons
I325	APAEI_5_14_Ind_M	Age_of_persons_attending_an_educational_institution_5_14_years_Indigenous_Males	I01B	I01b	Indigenous: Males
I326	APAEI_5_14_Ind_F	Age_of_persons_attending_an_educational_institution_5_14_years_Indigenous_Females	I01B	I01b	Indigenous: Females
I327	APAEI_5_14_Ind_P	Age_of_persons_attending_an_educational_institution_5_14_years_Indigenous_Persons	I01B	I01b	Indigenous: Persons
I328	APAEI_5_14_No_In_M	Age_of_persons_attending_an_educational_institution_5_14_years_Non_Indigenous_Males	I01B	I01b	Non-Indigenous: Males
I329	APAEI_5_14_No_In_F	Age_of_persons_attending_an_educational_institution_5_14_years_Non_Indigenous_Females	I01B	I01b	Non-Indigenous: Females
I330	APAEI_5_14_No_In_P	Age_of_persons_attending_an_educational_institution_5_14_years_Non_Indigenous_Persons	I01B	I01b	Non-Indigenous: Persons
I331	APAEI_5_14_In_st_nsM	Age_of_persons_attending_an_educational_institution_5_14_years_Indigenous_status_not_stated_Males	I01B	I01b	Indigenous status not stated: Males
I332	APAEI_5_14_In_st_nsF	Age_of_persons_attending_an_educational_institution_5_14_years_Indigenous_status_not_stated_Females	I01B	I01b	Indigenous status not stated: Females
I333	APAEI_5_14_In_st_nsP	Age_of_persons_attending_an_educational_institution_5_14_years_Indigenous_status_not_stated_Persons	I01B	I01b	Indigenous status not stated: Persons
I334	APAEI_5_14_TotM	Age_of_persons_attending_an_educational_institution_5_14_years_Total_Males	I01B	I01b	Total: Males
I335	APAEI_5_14_TotF	Age_of_persons_attending_an_educational_institution_5_14_years_Total_Females	I01B	I01b	Total: Females
I336	APAEI_5_14_TotP	Age_of_persons_attending_an_educational_institution_5_14_years_Total_Persons	I01B	I01b	Total: Persons
I337	APAEI_15_19_Ind_M	Age_of_persons_attending_an_educational_institution_15_19_years_Indigenous_Males	I01B	I01b	Indigenous: Males
I338	APAEI_15_19_Ind_F	Age_of_persons_attending_an_educational_institution_15_19_years_Indigenous_Females	I01B	I01b	Indigenous: Females
I339	APAEI_15_19_Ind_P	Age_of_persons_attending_an_educational_institution_15_19_years_Indigenous_Persons	I01B	I01b	Indigenous: Persons
I340	APAEI_15_19_No_In_M	Age_of_persons_attending_an_educational_institution_15_19_years_Non_Indigenous_Males	I01B	I01b	Non-Indigenous: Males
I341	APAEI_15_19_No_In_F	Age_of_persons_attending_an_educational_institution_15_19_years_Non_Indigenous_Females	I01B	I01b	Non-Indigenous: Females
I342	APAEI_15_19_No_In_P	Age_of_persons_attending_an_educational_institution_15_19_years_Non_Indigenous_Persons	I01B	I01b	Non-Indigenous: Persons
I343	APAEI_15_19_i_st_nsM	Age_of_persons_attending_an_educational_institution_15_19_years_Indigenous_status_not_stated_Males	I01B	I01b	Indigenous status not stated: Males
I344	APAEI_15_19_i_st_nsF	Age_of_persons_attending_an_educational_institution_15_19_years_Indigenous_status_not_stated_Females	I01B	I01b	Indigenous status not stated: Females
I345	APAEI_15_19_i_st_nsP	Age_of_persons_attending_an_educational_institution_15_19_years_Indigenous_status_not_stated_Persons	I01B	I01b	Indigenous status not stated: Persons
I346	APAEI_15_19_TotM	Age_of_persons_attending_an_educational_institution_15_19_years_Total_Males	I01B	I01b	Total: Males
I347	APAEI_15_19_TotF	Age_of_persons_attending_an_educational_institution_15_19_years_Total_Females	I01B	I01b	Total: Females
I348	APAEI_15_19_TotP	Age_of_persons_attending_an_educational_institution_15_19_years_Total_Persons	I01B	I01b	Total: Persons
I349	APAEI_20_24_Ind_M	Age_of_persons_attending_an_educational_institution_20_24_years_Indigenous_Males	I01B	I01b	Indigenous: Males
I350	APAEI_20_24_Ind_F	Age_of_persons_attending_an_educational_institution_20_24_years_Indigenous_Females	I01B	I01b	Indigenous: Females
I351	APAEI_20_24_Ind_P	Age_of_persons_attending_an_educational_institution_20_24_years_Indigenous_Persons	I01B	I01b	Indigenous: Persons
I352	APAEI_20_24_No_Ind_M	Age_of_persons_attending_an_educational_institution_20_24_years_Non_Indigenous_Males	I01B	I01b	Non-Indigenous: Males
I353	APAEI_20_24_No_Ind_F	Age_of_persons_attending_an_educational_institution_20_24_years_Non_Indigenous_Females	I01B	I01b	Non-Indigenous: Females
I354	APAEI_20_24_No_Ind_P	Age_of_persons_attending_an_educational_institution_20_24_years_Non_Indigenous_Persons	I01B	I01b	Non-Indigenous: Persons
I355	APAEI_20_24_In_st_nsM	Age_of_persons_attending_an_educational_institution_20_24_years_Indigenous_status_not_stated_Males	I01B	I01b	Indigenous status not stated: Males
I356	APAEI_20_24_In_st_nsF	Age_of_persons_attending_an_educational_institution_20_24_years_Indigenous_status_not_stated_Females	I01B	I01b	Indigenous status not stated: Females
I357	APAEI_20_24_In_st_nsP	Age_of_persons_attending_an_educational_institution_20_24_years_Indigenous_status_not_stated_Persons	I01B	I01b	Indigenous status not stated: Persons
I358	APAEI_20_24_TotM	Age_of_persons_attending_an_educational_institution_20_24_years_Total_Males	I01B	I01b	Total: Males
I359	APAEI_20_24_TotF	Age_of_persons_attending_an_educational_institution_20_24_years_Total_Females	I01B	I01b	Total: Females
I360	APAEI_20_24_TotP	Age_of_persons_attending_an_educational_institution_20_24_years_Total_Persons	I01B	I01b	Total: Persons
I361	APAEI_25ov_Ind_M	Age_of_persons_attending_an_educational_institution_25_years_and_over_Indigenous_Males	I01B	I01b	Indigenous: Males
I362	APAEI_25ov_Ind_F	Age_of_persons_attending_an_educational_institution_25_years_and_over_Indigenous_Females	I01B	I01b	Indigenous: Females
