Sequential	Short	Long	DataPack file	Profile table	Column heading description in profile
T259	Age_4_C01_M	Age_years_4_2001_Census_Males	T03A	T03a	2001 Census: Males
T260	Age_4_C01_F	Age_years_4_2001_Census_Females	T03A	T03a	2001 Census: Females
T261	Age_4_C01_P	Age_years_4_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T262	Age_4_C06_M	Age_years_4_2006_Census_Males	T03A	T03a	2006 Census: Males
T263	Age_4_C06_F	Age_years_4_2006_Census_Females	T03A	T03a	2006 Census: Females
T264	Age_4_C06_P	Age_years_4_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T265	Age_4_C11_M	Age_years_4_2011_Census_Males	T03A	T03a	2011 Census: Males
T266	Age_4_C11_F	Age_years_4_2011_Census_Females	T03A	T03a	2011 Census: Females
T267	Age_4_C11_P	Age_years_4_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T268	Age_0_4_C01_M	Age_years_0_4_years_2001_Census_Males	T03A	T03a	2001 Census: Males
T269	Age_0_4_C01_F	Age_years_0_4_years_2001_Census_Females	T03A	T03a	2001 Census: Females
T270	Age_0_4_C01_P	Age_years_0_4_years_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T271	Age_0_4_C06_M	Age_years_0_4_years_2006_Census_Males	T03A	T03a	2006 Census: Males
T272	Age_0_4_C06_F	Age_years_0_4_years_2006_Census_Females	T03A	T03a	2006 Census: Females
T273	Age_0_4_C06_P	Age_years_0_4_years_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T274	Age_0_4_C11_M	Age_years_0_4_years_2011_Census_Males	T03A	T03a	2011 Census: Males
T275	Age_0_4_C11_F	Age_years_0_4_years_2011_Census_Females	T03A	T03a	2011 Census: Females
T276	Age_0_4_C11_P	Age_years_0_4_years_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T277	Age_5_C01_M	Age_years_5_2001_Census_Males	T03A	T03a	2001 Census: Males
T278	Age_5_C01_F	Age_years_5_2001_Census_Females	T03A	T03a	2001 Census: Females
T279	Age_5_C01_P	Age_years_5_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T280	Age_5_C06_M	Age_years_5_2006_Census_Males	T03A	T03a	2006 Census: Males
T281	Age_5_C06_F	Age_years_5_2006_Census_Females	T03A	T03a	2006 Census: Females
T282	Age_5_C06_P	Age_years_5_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T283	Age_5_C11_M	Age_years_5_2011_Census_Males	T03A	T03a	2011 Census: Males
T284	Age_5_C11_F	Age_years_5_2011_Census_Females	T03A	T03a	2011 Census: Females
T285	Age_5_C11_P	Age_years_5_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T286	Age_6_C01_M	Age_years_6_2001_Census_Males	T03A	T03a	2001 Census: Males
T287	Age_6_C01_F	Age_years_6_2001_Census_Females	T03A	T03a	2001 Census: Females
T288	Age_6_C01_P	Age_years_6_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T289	Age_6_C06_M	Age_years_6_2006_Census_Males	T03A	T03a	2006 Census: Males
T290	Age_6_C06_F	Age_years_6_2006_Census_Females	T03A	T03a	2006 Census: Females
T291	Age_6_C06_P	Age_years_6_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T292	Age_6_C11_M	Age_years_6_2011_Census_Males	T03A	T03a	2011 Census: Males
T293	Age_6_C11_F	Age_years_6_2011_Census_Females	T03A	T03a	2011 Census: Females
T294	Age_6_C11_P	Age_years_6_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T295	Age_7_C01_M	Age_years_7_2001_Census_Males	T03A	T03a	2001 Census: Males
T296	Age_7_C01_F	Age_years_7_2001_Census_Females	T03A	T03a	2001 Census: Females
T297	Age_7_C01_P	Age_years_7_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T298	Age_7_C06_M	Age_years_7_2006_Census_Males	T03A	T03a	2006 Census: Males
T299	Age_7_C06_F	Age_years_7_2006_Census_Females	T03A	T03a	2006 Census: Females
T300	Age_7_C06_P	Age_years_7_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T301	Age_7_C11_M	Age_years_7_2011_Census_Males	T03A	T03a	2011 Census: Males
T302	Age_7_C11_F	Age_years_7_2011_Census_Females	T03A	T03a	2011 Census: Females
T303	Age_7_C11_P	Age_years_7_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T304	Age_8_C01_M	Age_years_8_2001_Census_Males	T03A	T03a	2001 Census: Males
T305	Age_8_C01_F	Age_years_8_2001_Census_Females	T03A	T03a	2001 Census: Females
T306	Age_8_C01_P	Age_years_8_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T307	Age_8_C06_M	Age_years_8_2006_Census_Males	T03A	T03a	2006 Census: Males
T308	Age_8_C06_F	Age_years_8_2006_Census_Females	T03A	T03a	2006 Census: Females
T309	Age_8_C06_P	Age_years_8_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T310	Age_8_C11_M	Age_years_8_2011_Census_Males	T03A	T03a	2011 Census: Males
T311	Age_8_C11_F	Age_years_8_2011_Census_Females	T03A	T03a	2011 Census: Females
T312	Age_8_C11_P	Age_years_8_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T313	Age_9_C01_M	Age_years_9_2001_Census_Males	T03A	T03a	2001 Census: Males
T314	Age_9_C01_F	Age_years_9_2001_Census_Females	T03A	T03a	2001 Census: Females
T315	Age_9_C01_P	Age_years_9_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T316	Age_9_C06_M	Age_years_9_2006_Census_Males	T03A	T03a	2006 Census: Males
T317	Age_9_C06_F	Age_years_9_2006_Census_Females	T03A	T03a	2006 Census: Females
T318	Age_9_C06_P	Age_years_9_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T319	Age_9_C11_M	Age_years_9_2011_Census_Males	T03A	T03a	2011 Census: Males
T320	Age_9_C11_F	Age_years_9_2011_Census_Females	T03A	T03a	2011 Census: Females
T321	Age_9_C11_P	Age_years_9_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T322	Age_5_9_C01_M	Age_years_5_9_years_2001_Census_Males	T03A	T03a	2001 Census: Males
T323	Age_5_9_C01_F	Age_years_5_9_years_2001_Census_Females	T03A	T03a	2001 Census: Females
T324	Age_5_9_C01_P	Age_years_5_9_years_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T325	Age_5_9_C06_M	Age_years_5_9_years_2006_Census_Males	T03A	T03a	2006 Census: Males
T326	Age_5_9_C06_F	Age_years_5_9_years_2006_Census_Females	T03A	T03a	2006 Census: Females
T327	Age_5_9_C06_P	Age_years_5_9_years_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T328	Age_5_9_C11_M	Age_years_5_9_years_2011_Census_Males	T03A	T03a	2011 Census: Males
T329	Age_5_9_C11_F	Age_years_5_9_years_2011_Census_Females	T03A	T03a	2011 Census: Females
T330	Age_5_9_C11_P	Age_years_5_9_years_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T331	Age_10_C01_M	Age_years_10_2001_Census_Males	T03A	T03a	2001 Census: Males
T332	Age_10_C01_F	Age_years_10_2001_Census_Females	T03A	T03a	2001 Census: Females
T333	Age_10_C01_P	Age_years_10_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T334	Age_10_C06_M	Age_years_10_2006_Census_Males	T03A	T03a	2006 Census: Males
T335	Age_10_C06_F	Age_years_10_2006_Census_Females	T03A	T03a	2006 Census: Females
T336	Age_10_C06_P	Age_years_10_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T337	Age_10_C11_M	Age_years_10_2011_Census_Males	T03A	T03a	2011 Census: Males
T338	Age_10_C11_F	Age_years_10_2011_Census_Females	T03A	T03a	2011 Census: Females
T339	Age_10_C11_P	Age_years_10_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T340	Age_11_C01_M	Age_years_11_2001_Census_Males	T03A	T03a	2001 Census: Males
T341	Age_11_C01_F	Age_years_11_2001_Census_Females	T03A	T03a	2001 Census: Females
T342	Age_11_C01_P	Age_years_11_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T343	Age_11_C06_M	Age_years_11_2006_Census_Males	T03A	T03a	2006 Census: Males
T344	Age_11_C06_F	Age_years_11_2006_Census_Females	T03A	T03a	2006 Census: Females
T345	Age_11_C06_P	Age_years_11_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T346	Age_11_C11_M	Age_years_11_2011_Census_Males	T03A	T03a	2011 Census: Males
T347	Age_11_C11_F	Age_years_11_2011_Census_Females	T03A	T03a	2011 Census: Females
T348	Age_11_C11_P	Age_years_11_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T349	Age_12_C01_M	Age_years_12_2001_Census_Males	T03A	T03a	2001 Census: Males
T350	Age_12_C01_F	Age_years_12_2001_Census_Females	T03A	T03a	2001 Census: Females
T351	Age_12_C01_P	Age_years_12_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T352	Age_12_C06_M	Age_years_12_2006_Census_Males	T03A	T03a	2006 Census: Males
T353	Age_12_C06_F	Age_years_12_2006_Census_Females	T03A	T03a	2006 Census: Females
T354	Age_12_C06_P	Age_years_12_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T355	Age_12_C11_M	Age_years_12_2011_Census_Males	T03A	T03a	2011 Census: Males
T356	Age_12_C11_F	Age_years_12_2011_Census_Females	T03A	T03a	2011 Census: Females
T357	Age_12_C11_P	Age_years_12_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T358	Age_13_C01_M	Age_years_13_2001_Census_Males	T03A	T03a	2001 Census: Males
T359	Age_13_C01_F	Age_years_13_2001_Census_Females	T03A	T03a	2001 Census: Females
T360	Age_13_C01_P	Age_years_13_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T361	Age_13_C06_M	Age_years_13_2006_Census_Males	T03A	T03a	2006 Census: Males
T362	Age_13_C06_F	Age_years_13_2006_Census_Females	T03A	T03a	2006 Census: Females
T363	Age_13_C06_P	Age_years_13_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T364	Age_13_C11_M	Age_years_13_2011_Census_Males	T03A	T03a	2011 Census: Males
T365	Age_13_C11_F	Age_years_13_2011_Census_Females	T03A	T03a	2011 Census: Females
T366	Age_13_C11_P	Age_years_13_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T367	Age_14_C01_M	Age_years_14_2001_Census_Males	T03A	T03a	2001 Census: Males
T368	Age_14_C01_F	Age_years_14_2001_Census_Females	T03A	T03a	2001 Census: Females
T369	Age_14_C01_P	Age_years_14_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T370	Age_14_C06_M	Age_years_14_2006_Census_Males	T03A	T03a	2006 Census: Males
T371	Age_14_C06_F	Age_years_14_2006_Census_Females	T03A	T03a	2006 Census: Females
T372	Age_14_C06_P	Age_years_14_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T373	Age_14_C11_M	Age_years_14_2011_Census_Males	T03A	T03a	2011 Census: Males
T374	Age_14_C11_F	Age_years_14_2011_Census_Females	T03A	T03a	2011 Census: Females
T375	Age_14_C11_P	Age_years_14_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T376	Age_10_14_C01_M	Age_years_10_14_years_2001_Census_Males	T03A	T03a	2001 Census: Males
T377	Age_10_14_C01_F	Age_years_10_14_years_2001_Census_Females	T03A	T03a	2001 Census: Females
T378	Age_10_14_C01_P	Age_years_10_14_years_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T379	Age_10_14_C06_M	Age_years_10_14_years_2006_Census_Males	T03A	T03a	2006 Census: Males
T380	Age_10_14_C06_F	Age_years_10_14_years_2006_Census_Females	T03A	T03a	2006 Census: Females
T381	Age_10_14_C06_P	Age_years_10_14_years_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T382	Age_10_14_C11_M	Age_years_10_14_years_2011_Census_Males	T03A	T03a	2011 Census: Males
T383	Age_10_14_C11_F	Age_years_10_14_years_2011_Census_Females	T03A	T03a	2011 Census: Females
T384	Age_10_14_C11_P	Age_years_10_14_years_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T385	Age_15_C01_M	Age_years_15_2001_Census_Males	T03A	T03a	2001 Census: Males
T386	Age_15_C01_F	Age_years_15_2001_Census_Females	T03A	T03a	2001 Census: Females
T387	Age_15_C01_P	Age_years_15_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T388	Age_15_C06_M	Age_years_15_2006_Census_Males	T03A	T03a	2006 Census: Males
T389	Age_15_C06_F	Age_years_15_2006_Census_Females	T03A	T03a	2006 Census: Females
T390	Age_15_C06_P	Age_years_15_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T391	Age_15_C11_M	Age_years_15_2011_Census_Males	T03A	T03a	2011 Census: Males
T392	Age_15_C11_F	Age_years_15_2011_Census_Females	T03A	T03a	2011 Census: Females
T393	Age_15_C11_P	Age_years_15_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T394	Age_16_C01_M	Age_years_16_2001_Census_Males	T03A	T03a	2001 Census: Males
T395	Age_16_C01_F	Age_years_16_2001_Census_Females	T03A	T03a	2001 Census: Females
T396	Age_16_C01_P	Age_years_16_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T397	Age_16_C06_M	Age_years_16_2006_Census_Males	T03A	T03a	2006 Census: Males
T398	Age_16_C06_F	Age_years_16_2006_Census_Females	T03A	T03a	2006 Census: Females
T399	Age_16_C06_P	Age_years_16_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T400	Age_16_C11_M	Age_years_16_2011_Census_Males	T03A	T03a	2011 Census: Males
T401	Age_16_C11_F	Age_years_16_2011_Census_Females	T03A	T03a	2011 Census: Females
T402	Age_16_C11_P	Age_years_16_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T403	Age_17_C01_M	Age_years_17_2001_Census_Males	T03A	T03a	2001 Census: Males
T404	Age_17_C01_F	Age_years_17_2001_Census_Females	T03A	T03a	2001 Census: Females
T405	Age_17_C01_P	Age_years_17_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T406	Age_17_C06_M	Age_years_17_2006_Census_Males	T03A	T03a	2006 Census: Males
T407	Age_17_C06_F	Age_years_17_2006_Census_Females	T03A	T03a	2006 Census: Females
T408	Age_17_C06_P	Age_years_17_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T409	Age_17_C11_M	Age_years_17_2011_Census_Males	T03A	T03a	2011 Census: Males
T410	Age_17_C11_F	Age_years_17_2011_Census_Females	T03A	T03a	2011 Census: Females
T411	Age_17_C11_P	Age_years_17_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T412	Age_18_C01_M	Age_years_18_2001_Census_Males	T03A	T03a	2001 Census: Males
T413	Age_18_C01_F	Age_years_18_2001_Census_Females	T03A	T03a	2001 Census: Females
T414	Age_18_C01_P	Age_years_18_2001_Census_Persons	T03A	T03a	2001 Census: Persons
T415	Age_18_C06_M	Age_years_18_2006_Census_Males	T03A	T03a	2006 Census: Males
T416	Age_18_C06_F	Age_years_18_2006_Census_Females	T03A	T03a	2006 Census: Females
T417	Age_18_C06_P	Age_years_18_2006_Census_Persons	T03A	T03a	2006 Census: Persons
T418	Age_18_C11_M	Age_years_18_2011_Census_Males	T03A	T03a	2011 Census: Males
T419	Age_18_C11_F	Age_years_18_2011_Census_Females	T03A	T03a	2011 Census: Females
T420	Age_18_C11_P	Age_years_18_2011_Census_Persons	T03A	T03a	2011 Census: Persons
T421	Age_19_C01_M	Age_years_19_2001_Census_Males	T03A	T03a	2001 Census: Males
T422	Age_19_C01_F	Age_years_19_2001_Census_Females	T03A	T03a	2001 Census: Females
T423	Age_19_C01_P	Age_years_19_2001_Census_Persons	T03B	T03a	2001 Census: Persons
T424	Age_19_C06_M	Age_years_19_2006_Census_Males	T03B	T03a	2006 Census: Males
T425	Age_19_C06_F	Age_years_19_2006_Census_Females	T03B	T03a	2006 Census: Females
T426	Age_19_C06_P	Age_years_19_2006_Census_Persons	T03B	T03a	2006 Census: Persons
T427	Age_19_C11_M	Age_years_19_2011_Census_Males	T03B	T03a	2011 Census: Males
T428	Age_19_C11_F	Age_years_19_2011_Census_Females	T03B	T03a	2011 Census: Females
T429	Age_19_C11_P	Age_years_19_2011_Census_Persons	T03B	T03a	2011 Census: Persons
T430	Age_15_19_C01_M	Age_years_15_19_years_2001_Census_Males	T03B	T03a	2001 Census: Males
T431	Age_15_19_C01_F	Age_years_15_19_years_2001_Census_Females	T03B	T03a	2001 Census: Females
T432	Age_15_19_C01_P	Age_years_15_19_years_2001_Census_Persons	T03B	T03a	2001 Census: Persons
T433	Age_15_19_C06_M	Age_years_15_19_years_2006_Census_Males	T03B	T03a	2006 Census: Males
T434	Age_15_19_C06_F	Age_years_15_19_years_2006_Census_Females	T03B	T03a	2006 Census: Females
T435	Age_15_19_C06_P	Age_years_15_19_years_2006_Census_Persons	T03B	T03a	2006 Census: Persons
T436	Age_15_19_C11_M	Age_years_15_19_years_2011_Census_Males	T03B	T03a	2011 Census: Males
T437	Age_15_19_C11_F	Age_years_15_19_years_2011_Census_Females	T03B	T03a	2011 Census: Females
T438	Age_15_19_C11_P	Age_years_15_19_years_2011_Census_Persons	T03B	T03a	2011 Census: Persons
T439	Age_20_C01_M	Age_years_20_2001_Census_Males	T03B	T03a	2001 Census: Males
T440	Age_20_C01_F	Age_years_20_2001_Census_Females	T03B	T03a	2001 Census: Females
T441	Age_20_C01_P	Age_years_20_2001_Census_Persons	T03B	T03a	2001 Census: Persons
T442	Age_20_C06_M	Age_years_20_2006_Census_Males	T03B	T03a	2006 Census: Males
T443	Age_20_C06_F	Age_years_20_2006_Census_Females	T03B	T03a	2006 Census: Females
T444	Age_20_C06_P	Age_years_20_2006_Census_Persons	T03B	T03a	2006 Census: Persons
T445	Age_20_C11_M	Age_years_20_2011_Census_Males	T03B	T03a	2011 Census: Males
T446	Age_20_C11_F	Age_years_20_2011_Census_Females	T03B	T03a	2011 Census: Females
T447	Age_20_C11_P	Age_years_20_2011_Census_Persons	T03B	T03a	2011 Census: Persons
T448	Age_21_C01_M	Age_years_21_2001_Census_Males	T03B	T03a	2001 Census: Males
T449	Age_21_C01_F	Age_years_21_2001_Census_Females	T03B	T03a	2001 Census: Females
T450	Age_21_C01_P	Age_years_21_2001_Census_Persons	T03B	T03a	2001 Census: Persons
T451	Age_21_C06_M	Age_years_21_2006_Census_Males	T03B	T03a	2006 Census: Males
T452	Age_21_C06_F	Age_years_21_2006_Census_Females	T03B	T03a	2006 Census: Females
T453	Age_21_C06_P	Age_years_21_2006_Census_Persons	T03B	T03a	2006 Census: Persons
T454	Age_21_C11_M	Age_years_21_2011_Census_Males	T03B	T03a	2011 Census: Males
T455	Age_21_C11_F	Age_years_21_2011_Census_Females	T03B	T03a	2011 Census: Females
T456	Age_21_C11_P	Age_years_21_2011_Census_Persons	T03B	T03a	2011 Census: Persons
T457	Age_22_C01_M	Age_years_22_2001_Census_Males	T03B	T03a	2001 Census: Males
T458	Age_22_C01_F	Age_years_22_2001_Census_Females	T03B	T03a	2001 Census: Females
T459	Age_22_C01_P	Age_years_22_2001_Census_Persons	T03B	T03a	2001 Census: Persons
T460	Age_22_C06_M	Age_years_22_2006_Census_Males	T03B	T03a	2006 Census: Males
T461	Age_22_C06_F	Age_years_22_2006_Census_Females	T03B	T03a	2006 Census: Females
T462	Age_22_C06_P	Age_years_22_2006_Census_Persons	T03B	T03a	2006 Census: Persons
T463	Age_22_C11_M	Age_years_22_2011_Census_Males	T03B	T03a	2011 Census: Males
T464	Age_22_C11_F	Age_years_22_2011_Census_Females	T03B	T03a	2011 Census: Females
T465	Age_22_C11_P	Age_years_22_2011_Census_Persons	T03B	T03a	2011 Census: Persons
T466	Age_23_C01_M	Age_years_23_2001_Census_Males	T03B	T03a	2001 Census: Males
T467	Age_23_C01_F	Age_years_23_2001_Census_Females	T03B	T03a	2001 Census: Females
T468	Age_23_C01_P	Age_years_23_2001_Census_Persons	T03B	T03a	2001 Census: Persons
T469	Age_23_C06_M	Age_years_23_2006_Census_Males	T03B	T03a	2006 Census: Males
T470	Age_23_C06_F	Age_years_23_2006_Census_Females	T03B	T03a	2006 Census: Females
T471	Age_23_C06_P	Age_years_23_2006_Census_Persons	T03B	T03a	2006 Census: Persons
T472	Age_23_C11_M	Age_years_23_2011_Census_Males	T03B	T03a	2011 Census: Males
T473	Age_23_C11_F	Age_years_23_2011_Census_Females	T03B	T03a	2011 Census: Females
T474	Age_23_C11_P	Age_years_23_2011_Census_Persons	T03B	T03a	2011 Census: Persons
T475	Age_24_C01_M	Age_years_24_2001_Census_Males	T03B	T03a	2001 Census: Males
T476	Age_24_C01_F	Age_years_24_2001_Census_Females	T03B	T03a	2001 Census: Females
T477	Age_24_C01_P	Age_years_24_2001_Census_Persons	T03B	T03a	2001 Census: Persons
T478	Age_24_C06_M	Age_years_24_2006_Census_Males	T03B	T03a	2006 Census: Males
T479	Age_24_C06_F	Age_years_24_2006_Census_Females	T03B	T03a	2006 Census: Females
T480	Age_24_C06_P	Age_years_24_2006_Census_Persons	T03B	T03a	2006 Census: Persons
T481	Age_24_C11_M	Age_years_24_2011_Census_Males	T03B	T03a	2011 Census: Males
T482	Age_24_C11_F	Age_years_24_2011_Census_Females	T03B	T03a	2011 Census: Females
T483	Age_24_C11_P	Age_years_24_2011_Census_Persons	T03B	T03a	2011 Census: Persons
T484	Age_20_24_C01_M	Age_years_20_24_years_2001_Census_Males	T03B	T03a	2001 Census: Males
T485	Age_20_24_C01_F	Age_years_20_24_years_2001_Census_Females	T03B	T03a	2001 Census: Females
T486	Age_20_24_C01_P	Age_years_20_24_years_2001_Census_Persons	T03B	T03a	2001 Census: Persons
T487	Age_20_24_C06_M	Age_years_20_24_years_2006_Census_Males	T03B	T03a	2006 Census: Males
T488	Age_20_24_C06_F	Age_years_20_24_years_2006_Census_Females	T03B	T03a	2006 Census: Females
T489	Age_20_24_C06_P	Age_years_20_24_years_2006_Census_Persons	T03B	T03a	2006 Census: Persons
T490	Age_20_24_C11_M	Age_years_20_24_years_2011_Census_Males	T03B	T03a	2011 Census: Males
T491	Age_20_24_C11_F	Age_years_20_24_years_2011_Census_Females	T03B	T03a	2011 Census: Females
T492	Age_20_24_C11_P	Age_years_20_24_years_2011_Census_Persons	T03B	T03a	2011 Census: Persons
T493	Age_25_C01_M	Age_years_25_2001_Census_Males	T03B	T03a	2001 Census: Males
T494	Age_25_C01_F	Age_years_25_2001_Census_Females	T03B	T03a	2001 Census: Females
T495	Age_25_C01_P	Age_years_25_2001_Census_Persons	T03B	T03a	2001 Census: Persons
T496	Age_25_C06_M	Age_years_25_2006_Census_Males	T03B	T03a	2006 Census: Males
T497	Age_25_C06_F	Age_years_25_2006_Census_Females	T03B	T03a	2006 Census: Females
T498	Age_25_C06_P	Age_years_25_2006_Census_Persons	T03B	T03a	2006 Census: Persons
T499	Age_25_C11_M	Age_years_25_2011_Census_Males	T03B	T03a	2011 Census: Males
T500	Age_25_C11_F	Age_years_25_2011_Census_Females	T03B	T03a	2011 Census: Females
T501	Age_25_C11_P	Age_years_25_2011_Census_Persons	T03B	T03a	2011 Census: Persons
T502	Age_26_C01_M	Age_years_26_2001_Census_Males	T03B	T03a	2001 Census: Males
T503	Age_26_C01_F	Age_years_26_2001_Census_Females	T03B	T03a	2001 Census: Females
T504	Age_26_C01_P	Age_years_26_2001_Census_Persons	T03B	T03a	2001 Census: Persons
T505	Age_26_C06_M	Age_years_26_2006_Census_Males	T03B	T03a	2006 Census: Males
T506	Age_26_C06_F	Age_years_26_2006_Census_Females	T03B	T03a	2006 Census: Females
T507	Age_26_C06_P	Age_years_26_2006_Census_Persons	T03B	T03a	2006 Census: Persons
T508	Age_26_C11_M	Age_years_26_2011_Census_Males	T03B	T03a	2011 Census: Males
